0.00.038.117 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.038.145 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.038.145 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.038.465 W srv  llama_server: -----------------
0.00.038.466 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.038.467 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.038.467 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.038.467 W srv  llama_server: -----------------
0.00.039.680 I srv    load_model: loading model '/mnt/raid0/llm/models/bge-large-en-v1.5-f16.gguf'
0.00.244.663 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.00.367.838 W srv    load_model: speculative decoding not supported by this context
0.00.367.843 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 512, kv_unified = 'true'
0.00.369.366 I srv  llama_server: model loaded
0.00.369.373 I srv  llama_server: listening on http://127.0.0.1:8090
4.33.860.186 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126274834672
4.33.860.187 I slot launch_slot_: id  3 | task 3548 | processing task, is_child = 0
4.33.868.772 I slot      release: id  3 | task 3548 | stop processing: n_tokens = 73, truncated = 0
4.33.869.683 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126274848417
4.33.869.685 I slot launch_slot_: id  2 | task 3550 | processing task, is_child = 0
4.33.880.242 I slot      release: id  2 | task 3550 | stop processing: n_tokens = 80, truncated = 0
4.33.881.178 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126274857902
4.33.881.179 I slot launch_slot_: id  1 | task 3552 | processing task, is_child = 0
4.33.890.647 I slot      release: id  1 | task 3552 | stop processing: n_tokens = 56, truncated = 0
4.33.891.727 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126274867465
4.33.891.729 I slot launch_slot_: id  0 | task 3554 | processing task, is_child = 0
4.33.900.649 I slot      release: id  0 | task 3554 | stop processing: n_tokens = 73, truncated = 0
4.33.901.578 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126274876923
4.33.901.579 I slot launch_slot_: id  3 | task 3556 | processing task, is_child = 0
4.33.910.254 I slot      release: id  3 | task 3556 | stop processing: n_tokens = 74, truncated = 0
4.33.911.188 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126274888393
4.33.911.189 I slot launch_slot_: id  2 | task 3558 | processing task, is_child = 0
4.33.921.295 I slot      release: id  2 | task 3558 | stop processing: n_tokens = 51, truncated = 0
4.33.922.227 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126274898798
4.33.922.228 I slot launch_slot_: id  1 | task 3560 | processing task, is_child = 0
4.33.932.336 I slot      release: id  1 | task 3560 | stop processing: n_tokens = 45, truncated = 0
4.33.933.240 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126274908801
4.33.933.243 I slot launch_slot_: id  0 | task 3562 | processing task, is_child = 0
4.33.942.037 I slot      release: id  0 | task 3562 | stop processing: n_tokens = 52, truncated = 0
4.33.942.937 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126274918406
4.33.942.939 I slot launch_slot_: id  3 | task 3564 | processing task, is_child = 0
4.33.951.393 I slot      release: id  3 | task 3564 | stop processing: n_tokens = 65, truncated = 0
4.33.952.304 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126274929446
4.33.952.306 I slot launch_slot_: id  2 | task 3566 | processing task, is_child = 0
4.33.960.719 I slot      release: id  2 | task 3566 | stop processing: n_tokens = 56, truncated = 0
4.33.961.608 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126274940487
4.33.961.611 I slot launch_slot_: id  1 | task 3568 | processing task, is_child = 0
4.33.974.332 I slot      release: id  1 | task 3568 | stop processing: n_tokens = 102, truncated = 0
4.33.975.254 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126274950188
4.33.975.255 I slot launch_slot_: id  0 | task 3570 | processing task, is_child = 0
4.33.983.670 I slot      release: id  0 | task 3570 | stop processing: n_tokens = 55, truncated = 0
4.33.984.613 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126274959545
4.33.984.614 I slot launch_slot_: id  3 | task 3572 | processing task, is_child = 0
4.33.993.280 I slot      release: id  3 | task 3572 | stop processing: n_tokens = 72, truncated = 0
4.33.994.193 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126274968870
4.33.994.195 I slot launch_slot_: id  2 | task 3574 | processing task, is_child = 0
4.34.002.932 I slot      release: id  2 | task 3574 | stop processing: n_tokens = 75, truncated = 0
4.34.003.808 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126274982483
4.34.003.810 I slot launch_slot_: id  1 | task 3576 | processing task, is_child = 0
4.34.020.815 I slot      release: id  1 | task 3576 | stop processing: n_tokens = 56, truncated = 0
4.34.021.733 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126274991821
4.34.021.735 I slot launch_slot_: id  0 | task 3578 | processing task, is_child = 0
4.34.031.165 I slot      release: id  0 | task 3578 | stop processing: n_tokens = 52, truncated = 0
4.34.032.121 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275001431
4.34.032.123 I slot launch_slot_: id  3 | task 3580 | processing task, is_child = 0
4.34.040.839 I slot      release: id  3 | task 3580 | stop processing: n_tokens = 50, truncated = 0
4.34.041.778 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275011083
4.34.041.779 I slot launch_slot_: id  2 | task 3582 | processing task, is_child = 0
4.34.050.520 I slot      release: id  2 | task 3582 | stop processing: n_tokens = 78, truncated = 0
4.34.051.433 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275028966
4.34.051.434 I slot launch_slot_: id  1 | task 3584 | processing task, is_child = 0
4.34.061.068 I slot      release: id  1 | task 3584 | stop processing: n_tokens = 48, truncated = 0
4.34.062.021 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275039316
4.34.062.022 I slot launch_slot_: id  0 | task 3586 | processing task, is_child = 0
4.34.072.303 I slot      release: id  0 | task 3586 | stop processing: n_tokens = 55, truncated = 0
4.34.073.221 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275048991
4.34.073.222 I slot launch_slot_: id  3 | task 3588 | processing task, is_child = 0
4.34.083.581 I slot      release: id  3 | task 3588 | stop processing: n_tokens = 55, truncated = 0
4.34.084.497 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275058671
4.34.084.505 I slot launch_slot_: id  2 | task 3590 | processing task, is_child = 0
4.34.092.725 I slot      release: id  2 | task 3590 | stop processing: n_tokens = 47, truncated = 0
4.34.093.650 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275069219
4.34.093.652 I slot launch_slot_: id  1 | task 3592 | processing task, is_child = 0
4.34.103.682 I slot      release: id  1 | task 3592 | stop processing: n_tokens = 49, truncated = 0
4.34.104.616 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275080455
4.34.104.618 I slot launch_slot_: id  0 | task 3594 | processing task, is_child = 0
4.34.115.232 I slot      release: id  0 | task 3594 | stop processing: n_tokens = 70, truncated = 0
4.34.116.160 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275091733
4.34.116.162 I slot launch_slot_: id  3 | task 3596 | processing task, is_child = 0
4.34.124.581 I slot      release: id  3 | task 3596 | stop processing: n_tokens = 58, truncated = 0
4.34.125.497 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275100877
4.34.125.498 I slot launch_slot_: id  2 | task 3598 | processing task, is_child = 0
4.34.133.695 I slot      release: id  2 | task 3598 | stop processing: n_tokens = 42, truncated = 0
4.34.134.650 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275111834
4.34.134.651 I slot launch_slot_: id  1 | task 3600 | processing task, is_child = 0
4.34.143.380 I slot      release: id  1 | task 3600 | stop processing: n_tokens = 79, truncated = 0
4.34.144.288 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275123383
4.34.144.289 I slot launch_slot_: id  0 | task 3602 | processing task, is_child = 0
4.34.156.019 I slot      release: id  0 | task 3602 | stop processing: n_tokens = 53, truncated = 0
4.34.156.937 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275132732
4.34.156.938 I slot launch_slot_: id  3 | task 3604 | processing task, is_child = 0
4.34.165.789 I slot      release: id  3 | task 3604 | stop processing: n_tokens = 49, truncated = 0
4.34.166.690 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275141846
4.34.166.691 I slot launch_slot_: id  2 | task 3606 | processing task, is_child = 0
4.34.174.792 I slot      release: id  2 | task 3606 | stop processing: n_tokens = 41, truncated = 0
4.34.175.713 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275151532
4.34.175.715 I slot launch_slot_: id  1 | task 3608 | processing task, is_child = 0
4.34.184.093 I slot      release: id  1 | task 3608 | stop processing: n_tokens = 70, truncated = 0
4.34.185.028 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275164170
4.34.185.029 I slot launch_slot_: id  0 | task 3610 | processing task, is_child = 0
4.34.197.753 I slot      release: id  0 | task 3610 | stop processing: n_tokens = 52, truncated = 0
4.34.198.808 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275173941
4.34.198.809 I slot launch_slot_: id  3 | task 3612 | processing task, is_child = 0
4.34.207.320 I slot      release: id  3 | task 3612 | stop processing: n_tokens = 58, truncated = 0
4.34.208.240 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.167 (> 0.100 thold), f_keep = 0.052
4.34.208.241 I slot launch_slot_: id  3 | task 3614 | processing task, is_child = 0
4.34.215.178 I slot      release: id  3 | task 3614 | stop processing: n_tokens = 18, truncated = 0
4.34.215.980 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275182943
4.34.215.981 I slot launch_slot_: id  2 | task 3616 | processing task, is_child = 0
4.34.224.390 I slot      release: id  2 | task 3616 | stop processing: n_tokens = 53, truncated = 0
4.34.225.179 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275192244
4.34.225.180 I slot launch_slot_: id  1 | task 3618 | processing task, is_child = 0
4.34.236.419 I slot      release: id  1 | task 3618 | stop processing: n_tokens = 50, truncated = 0
4.34.237.284 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275205905
4.34.237.285 I slot launch_slot_: id  0 | task 3620 | processing task, is_child = 0
4.34.246.690 I slot      release: id  0 | task 3620 | stop processing: n_tokens = 56, truncated = 0
4.34.247.507 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275223329
4.34.247.509 I slot launch_slot_: id  3 | task 3622 | processing task, is_child = 0
4.34.256.370 I slot      release: id  3 | task 3622 | stop processing: n_tokens = 88, truncated = 0
4.34.257.293 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275232542
4.34.257.294 I slot launch_slot_: id  2 | task 3624 | processing task, is_child = 0
4.34.265.767 I slot      release: id  2 | task 3624 | stop processing: n_tokens = 56, truncated = 0
4.34.266.691 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275244570
4.34.266.692 I slot launch_slot_: id  1 | task 3626 | processing task, is_child = 0
4.34.275.884 I slot      release: id  1 | task 3626 | stop processing: n_tokens = 53, truncated = 0
4.34.276.778 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275254842
4.34.276.779 I slot launch_slot_: id  0 | task 3628 | processing task, is_child = 0
4.34.283.497 I slot      release: id  0 | task 3628 | stop processing: n_tokens = 57, truncated = 0
4.34.284.431 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.108 (> 0.100 thold), f_keep = 0.123
4.34.284.432 I slot launch_slot_: id  0 | task 3630 | processing task, is_child = 0
4.34.291.004 I slot      release: id  0 | task 3630 | stop processing: n_tokens = 65, truncated = 0
4.34.291.906 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275264521
4.34.291.907 I slot launch_slot_: id  3 | task 3632 | processing task, is_child = 0
4.34.297.523 I slot      release: id  3 | task 3632 | stop processing: n_tokens = 30, truncated = 0
4.34.298.452 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275273918
4.34.298.453 I slot launch_slot_: id  2 | task 3634 | processing task, is_child = 0
4.34.304.901 I slot      release: id  2 | task 3634 | stop processing: n_tokens = 47, truncated = 0
4.34.305.818 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275284035
4.34.305.819 I slot launch_slot_: id  1 | task 3636 | processing task, is_child = 0
4.34.312.553 I slot      release: id  1 | task 3636 | stop processing: n_tokens = 74, truncated = 0
4.34.313.494 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275299155
4.34.313.495 I slot launch_slot_: id  0 | task 3638 | processing task, is_child = 0
4.34.320.150 I slot      release: id  0 | task 3638 | stop processing: n_tokens = 55, truncated = 0
4.34.321.031 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275305674
4.34.321.032 I slot launch_slot_: id  3 | task 3640 | processing task, is_child = 0
4.34.327.716 I slot      release: id  3 | task 3640 | stop processing: n_tokens = 59, truncated = 0
4.34.328.641 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.108 (> 0.100 thold), f_keep = 0.119
4.34.328.642 I slot launch_slot_: id  3 | task 3642 | processing task, is_child = 0
4.34.335.189 I slot      release: id  3 | task 3642 | stop processing: n_tokens = 65, truncated = 0
4.34.336.132 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275313052
4.34.336.133 I slot launch_slot_: id  2 | task 3644 | processing task, is_child = 0
4.34.345.660 I slot      release: id  2 | task 3644 | stop processing: n_tokens = 65, truncated = 0
4.34.346.597 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275320704
4.34.346.610 I slot launch_slot_: id  1 | task 3646 | processing task, is_child = 0
4.34.353.339 I slot      release: id  1 | task 3646 | stop processing: n_tokens = 69, truncated = 0
4.34.354.256 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.149 (> 0.100 thold), f_keep = 0.101
4.34.354.258 I slot launch_slot_: id  1 | task 3648 | processing task, is_child = 0
4.34.360.623 I slot      release: id  1 | task 3648 | stop processing: n_tokens = 47, truncated = 0
4.34.361.557 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.135 (> 0.100 thold), f_keep = 0.149
4.34.361.558 I slot launch_slot_: id  1 | task 3650 | processing task, is_child = 0
4.34.368.358 I slot      release: id  1 | task 3650 | stop processing: n_tokens = 52, truncated = 0
4.34.369.215 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.175 (> 0.100 thold), f_keep = 0.135
4.34.369.216 I slot launch_slot_: id  1 | task 3652 | processing task, is_child = 0
4.34.375.663 I slot      release: id  1 | task 3652 | stop processing: n_tokens = 40, truncated = 0
4.34.376.541 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275328301
4.34.376.542 I slot launch_slot_: id  0 | task 3654 | processing task, is_child = 0
4.34.382.825 I slot      release: id  0 | task 3654 | stop processing: n_tokens = 38, truncated = 0
4.34.383.679 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275343340
4.34.383.680 I slot launch_slot_: id  3 | task 3656 | processing task, is_child = 0
4.34.390.318 I slot      release: id  3 | task 3656 | stop processing: n_tokens = 54, truncated = 0
4.34.391.171 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275353811
4.34.391.172 I slot launch_slot_: id  2 | task 3658 | processing task, is_child = 0
4.34.398.023 I slot      release: id  2 | task 3658 | stop processing: n_tokens = 51, truncated = 0
4.34.398.978 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275383814
4.34.398.980 I slot launch_slot_: id  1 | task 3660 | processing task, is_child = 0
4.34.405.670 I slot      release: id  1 | task 3660 | stop processing: n_tokens = 70, truncated = 0
4.34.406.537 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.127 (> 0.100 thold), f_keep = 0.100
4.34.406.538 I slot launch_slot_: id  1 | task 3662 | processing task, is_child = 0
4.34.413.118 I slot      release: id  1 | task 3662 | stop processing: n_tokens = 55, truncated = 0
4.34.413.979 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.127 (> 0.100 thold), f_keep = 0.127
4.34.413.980 I slot launch_slot_: id  1 | task 3664 | processing task, is_child = 0
4.34.422.716 I slot      release: id  1 | task 3664 | stop processing: n_tokens = 55, truncated = 0
4.34.423.623 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275390977
4.34.423.630 I slot launch_slot_: id  0 | task 3666 | processing task, is_child = 0
4.34.429.903 I slot      release: id  0 | task 3666 | stop processing: n_tokens = 33, truncated = 0
4.34.430.789 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275398469
4.34.430.791 I slot launch_slot_: id  3 | task 3668 | processing task, is_child = 0
4.34.437.037 I slot      release: id  3 | task 3668 | stop processing: n_tokens = 35, truncated = 0
4.34.437.919 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.137 (> 0.100 thold), f_keep = 0.200
4.34.437.920 I slot launch_slot_: id  3 | task 3670 | processing task, is_child = 0
4.34.444.711 I slot      release: id  3 | task 3670 | stop processing: n_tokens = 51, truncated = 0
4.34.445.668 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275406174
4.34.445.669 I slot launch_slot_: id  2 | task 3672 | processing task, is_child = 0
4.34.452.408 I slot      release: id  2 | task 3672 | stop processing: n_tokens = 71, truncated = 0
4.34.453.341 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275430868
4.34.453.342 I slot launch_slot_: id  1 | task 3674 | processing task, is_child = 0
4.34.460.383 I slot      release: id  1 | task 3674 | stop processing: n_tokens = 90, truncated = 0
4.34.461.296 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275438054
4.34.461.297 I slot launch_slot_: id  0 | task 3676 | processing task, is_child = 0
4.34.468.311 I slot      release: id  0 | task 3676 | stop processing: n_tokens = 87, truncated = 0
4.34.469.209 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275452862
4.34.469.210 I slot launch_slot_: id  3 | task 3678 | processing task, is_child = 0
4.34.475.652 I slot      release: id  3 | task 3678 | stop processing: n_tokens = 47, truncated = 0
4.34.476.566 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275460560
4.34.476.567 I slot launch_slot_: id  2 | task 3680 | processing task, is_child = 0
4.34.483.247 I slot      release: id  2 | task 3680 | stop processing: n_tokens = 56, truncated = 0
4.34.484.162 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275468534
4.34.484.163 I slot launch_slot_: id  1 | task 3682 | processing task, is_child = 0
4.34.490.849 I slot      release: id  1 | task 3682 | stop processing: n_tokens = 68, truncated = 0
4.34.491.750 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275476462
4.34.491.751 I slot launch_slot_: id  0 | task 3684 | processing task, is_child = 0
4.34.498.420 I slot      release: id  0 | task 3684 | stop processing: n_tokens = 56, truncated = 0
4.34.499.325 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275483804
4.34.499.327 I slot launch_slot_: id  3 | task 3686 | processing task, is_child = 0
4.34.507.388 I slot      release: id  3 | task 3686 | stop processing: n_tokens = 56, truncated = 0
4.34.508.301 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275491398
4.34.508.309 I slot launch_slot_: id  2 | task 3688 | processing task, is_child = 0
4.34.515.198 I slot      release: id  2 | task 3688 | stop processing: n_tokens = 51, truncated = 0
4.34.516.129 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275499003
4.34.516.130 I slot launch_slot_: id  1 | task 3690 | processing task, is_child = 0
4.34.523.142 I slot      release: id  1 | task 3690 | stop processing: n_tokens = 87, truncated = 0
4.34.524.062 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275506572
4.34.524.064 I slot launch_slot_: id  0 | task 3692 | processing task, is_child = 0
4.34.530.489 I slot      release: id  0 | task 3692 | stop processing: n_tokens = 47, truncated = 0
4.34.531.377 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275515539
4.34.531.379 I slot launch_slot_: id  3 | task 3694 | processing task, is_child = 0
4.34.537.615 I slot      release: id  3 | task 3694 | stop processing: n_tokens = 35, truncated = 0
4.34.538.517 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275523349
4.34.538.518 I slot launch_slot_: id  2 | task 3696 | processing task, is_child = 0
4.34.545.381 I slot      release: id  2 | task 3696 | stop processing: n_tokens = 50, truncated = 0
4.34.546.291 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275531293
4.34.546.292 I slot launch_slot_: id  1 | task 3698 | processing task, is_child = 0
4.34.552.672 I slot      release: id  1 | task 3698 | stop processing: n_tokens = 45, truncated = 0
4.34.553.564 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275538641
4.34.553.566 I slot launch_slot_: id  0 | task 3700 | processing task, is_child = 0
4.34.560.203 I slot      release: id  0 | task 3700 | stop processing: n_tokens = 54, truncated = 0
4.34.561.109 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.130
4.34.561.110 I slot launch_slot_: id  0 | task 3702 | processing task, is_child = 0
4.34.567.886 I slot      release: id  0 | task 3702 | stop processing: n_tokens = 49, truncated = 0
4.34.568.735 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275545767
4.34.568.736 I slot launch_slot_: id  3 | task 3704 | processing task, is_child = 0
4.34.575.757 I slot      release: id  3 | task 3704 | stop processing: n_tokens = 81, truncated = 0
4.34.576.662 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275553532
4.34.576.663 I slot launch_slot_: id  2 | task 3706 | processing task, is_child = 0
4.34.583.412 I slot      release: id  2 | task 3706 | stop processing: n_tokens = 78, truncated = 0
4.34.584.307 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275560823
4.34.584.309 I slot launch_slot_: id  1 | task 3708 | processing task, is_child = 0
4.34.592.815 I slot      release: id  1 | task 3708 | stop processing: n_tokens = 53, truncated = 0
4.34.593.731 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.109 (> 0.100 thold), f_keep = 0.132
4.34.593.732 I slot launch_slot_: id  1 | task 3710 | processing task, is_child = 0
4.34.603.960 I slot      release: id  1 | task 3710 | stop processing: n_tokens = 64, truncated = 0
4.34.604.852 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.123 (> 0.100 thold), f_keep = 0.109
4.34.604.853 I slot launch_slot_: id  1 | task 3712 | processing task, is_child = 0
4.34.616.642 I slot      release: id  1 | task 3712 | stop processing: n_tokens = 57, truncated = 0
4.34.617.549 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.117 (> 0.100 thold), f_keep = 0.123
4.34.617.550 I slot launch_slot_: id  1 | task 3714 | processing task, is_child = 0
4.34.628.604 I slot      release: id  1 | task 3714 | stop processing: n_tokens = 60, truncated = 0
4.34.629.516 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.152 (> 0.100 thold), f_keep = 0.117
4.34.629.517 I slot launch_slot_: id  1 | task 3716 | processing task, is_child = 0
4.34.639.884 I slot      release: id  1 | task 3716 | stop processing: n_tokens = 46, truncated = 0
4.34.640.788 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275576037
4.34.640.789 I slot launch_slot_: id  0 | task 3718 | processing task, is_child = 0
4.34.652.695 I slot      release: id  0 | task 3718 | stop processing: n_tokens = 74, truncated = 0
4.34.653.599 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275583908
4.34.653.601 I slot launch_slot_: id  3 | task 3720 | processing task, is_child = 0
4.34.664.921 I slot      release: id  3 | task 3720 | stop processing: n_tokens = 55, truncated = 0
4.34.665.833 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275591563
4.34.665.834 I slot launch_slot_: id  2 | task 3722 | processing task, is_child = 0
4.34.677.712 I slot      release: id  2 | task 3722 | stop processing: n_tokens = 69, truncated = 0
4.34.678.602 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275648036
4.34.678.604 I slot launch_slot_: id  1 | task 3724 | processing task, is_child = 0
4.34.689.905 I slot      release: id  1 | task 3724 | stop processing: n_tokens = 43, truncated = 0
4.34.690.837 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275660846
4.34.690.838 I slot launch_slot_: id  0 | task 3726 | processing task, is_child = 0
4.34.701.847 I slot      release: id  0 | task 3726 | stop processing: n_tokens = 47, truncated = 0
4.34.702.737 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.156 (> 0.100 thold), f_keep = 0.149
4.34.702.738 I slot launch_slot_: id  0 | task 3728 | processing task, is_child = 0
4.34.713.578 I slot      release: id  0 | task 3728 | stop processing: n_tokens = 45, truncated = 0
4.34.714.489 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.123 (> 0.100 thold), f_keep = 0.156
4.34.714.491 I slot launch_slot_: id  0 | task 3730 | processing task, is_child = 0
4.34.722.274 I slot      release: id  0 | task 3730 | stop processing: n_tokens = 57, truncated = 0
4.34.723.195 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275673072
4.34.723.196 I slot launch_slot_: id  3 | task 3732 | processing task, is_child = 0
4.34.731.403 I slot      release: id  3 | task 3732 | stop processing: n_tokens = 65, truncated = 0
4.34.732.359 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275685863
4.34.732.360 I slot launch_slot_: id  2 | task 3734 | processing task, is_child = 0
4.34.740.698 I slot      release: id  2 | task 3734 | stop processing: n_tokens = 59, truncated = 0
4.34.741.598 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275698056
4.34.741.600 I slot launch_slot_: id  1 | task 3736 | processing task, is_child = 0
4.34.750.962 I slot      release: id  1 | task 3736 | stop processing: n_tokens = 53, truncated = 0
4.34.751.899 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275730425
4.34.751.900 I slot launch_slot_: id  0 | task 3738 | processing task, is_child = 0
4.34.761.442 I slot      release: id  0 | task 3738 | stop processing: n_tokens = 58, truncated = 0
4.34.762.363 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275739554
4.34.762.364 I slot launch_slot_: id  3 | task 3740 | processing task, is_child = 0
4.34.771.106 I slot      release: id  3 | task 3740 | stop processing: n_tokens = 50, truncated = 0
4.34.772.019 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275748849
4.34.772.020 I slot launch_slot_: id  2 | task 3742 | processing task, is_child = 0
4.34.780.644 I slot      release: id  2 | task 3742 | stop processing: n_tokens = 49, truncated = 0
4.34.781.533 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275759113
